NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause Code Progression,Cause Code,Cause 1,Cause 2,Cause 3,Cause 4,Month
3040676,2022-05-23,2022-05-23,11:49:26,11:51:00,3447.0,2200000.0,"1,567",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040686,2022-05-23,2022-05-23,12:01:26,12:03:00,3290.0,2100000.0,"1,567",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042703,2022-05-24,2022-05-24,08:23:27,08:37:01,47148.0,3475000.0,"13,567",180.7,184.4,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035879,2022-05-19,2022-05-19,17:04:28,17:12:00,18968.0,2518000.0,"7,533",181.6,183.7,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3037433,2022-05-20,2022-05-20,14:21:28,14:29:00,29748.0,3949000.0,"7,533",179.4,184.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 8,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040691,2022-05-23,2022-05-23,12:06:26,12:09:00,5647.0,2200000.0,"2,567",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040703,2022-05-23,2022-05-23,12:27:26,12:30:00,5490.0,2139000.0,"2,567",164.6,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040708,2022-05-23,2022-05-23,12:35:26,12:37:00,3290.0,2100000.0,"1,567",163.4,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042205,2022-05-24,2022-05-24,07:00:24,07:02:00,4160.0,2600000.0,"1,600",164.4,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042409,2022-05-24,2022-05-24,07:48:26,08:45:03,272352.0,4810000.0,"56,617",163.2,165.5,N,2,N2,descending,Veldhoven-Zuid,Veldhoven,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 57,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042413,2022-05-24,2022-05-24,07:49:26,07:52:01,6808.0,2635000.0,"2,583",178.9,181.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040194,2022-05-23,2022-05-23,07:57:26,08:01:01,7403.0,2066000.0,"3,583",159.4,161.4,N,2,N2,descending,Eindhoven-Centrum,Eindhoven-Airport,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040710,2022-05-23,2022-05-23,12:38:26,12:50:02,34753.0,2996000.0,"11,600",163.1,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 12,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042618,2022-05-24,2022-05-24,08:13:26,08:15:03,7922.0,4900000.0,"1,617",177.5,182.4,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3042819,2022-05-24,2022-05-24,08:35:28,09:27:21,165767.0,3195000.0,"51,883",165.9,168.3,N,2,N2,descending,High Tech Campus,A67: De Hogt/Randweg N2-Zuid,Leenderheide,Batadorp,accident (len),VWM 5,"[000], [ACI]",ACI,Accidents,Accident,Accident,Accident,9
3035978,2022-05-19,2022-05-19,17:16:29,17:28:00,30278.0,2629000.0,"11,517",158.4,160.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 12,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3037210,2022-05-20,2022-05-20,13:12:27,13:17:00,15393.0,3383000.0,"4,550",163.9,167.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3037322,2022-05-20,2022-05-20,13:53:27,14:20:02,117397.0,4416000.0,"26,583",164.2,169.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 27,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3037448,2022-05-20,2022-05-20,14:23:27,14:26:00,5187.0,2034000.0,"2,550",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3040465,2022-05-23,2022-05-23,08:41:28,09:02:00,57493.0,2800000.0,"20,533",161.1,163.9,N,2,N2,descending,Meerhoven-Zuid,Eindhoven-Centrum,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 21,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3041626,2022-05-23,2022-05-23,17:23:29,17:25:01,4907.0,3200000.0,"1,533",157.4,160.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3029909,2022-05-17,2022-05-17,15:54:27,15:59:00,10683.0,2348000.0,"4,550",163.9,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030276,2022-05-17,2022-05-17,16:49:28,16:51:01,3720.0,2400000.0,"1,550",164.6,167.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030903,2022-05-17,2022-05-17,17:53:28,17:56:00,5268.0,2080000.0,"2,533",166.2,168.3,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3031342,2022-05-18,2022-05-18,07:16:24,07:19:01,5695.0,2176000.0,"2,617",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3031508,2022-05-18,2022-05-18,08:00:26,08:04:00,8677.0,2433000.0,"3,567",164.2,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3031594,2022-05-18,2022-05-18,08:15:26,08:25:02,30428.0,3170000.0,"9,600",159.2,161.4,N,2,N2,descending,Eindhoven-Centrum,Eindhoven-Airport,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 10,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3031686,2022-05-18,2022-05-18,08:36:26,08:43:01,23998.0,3645000.0,"6,583",181.6,184.8,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 7,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3032180,2022-05-18,2022-05-18,15:36:27,15:51:00,37808.0,2599000.0,"14,550",161.5,164.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033683,2022-05-19,2022-05-19,07:48:26,07:53:00,11107.0,2432000.0,"4,567",161.0,163.3,A,7,A7,descending,Drachten-Centrum,Beetsterzwaag,Groningen,Heerenveen,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034039,2022-05-19,2022-05-19,08:32:27,08:42:01,33650.0,3517000.0,"9,567",157.8,160.5,A,1,A1,descending,Hengelo-Noord,Hengelo,Duitse grens,Hengelo,rush hour traffic jam (no cause reported),VWM 10,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034131,2022-05-19,2022-05-19,08:42:27,08:46:00,8908.0,2509000.0,"3,550",157.6,159.9,A,1,A1,descending,Hengelo-Noord,Hengelo,Duitse grens,Hengelo,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035080,2022-05-19,2022-05-19,15:08:27,15:12:00,9457.0,2664000.0,"3,550",163.2,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035375,2022-05-19,2022-05-19,16:01:28,16:43:00,150568.0,3625000.0,"41,533",153.8,156.0,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 42,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3031430,2022-05-18,2022-05-18,07:43:25,08:24:01,123502.0,3042000.0,"40,600",175.9,179.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 41,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3032648,2022-05-18,2022-05-18,16:57:28,17:01:01,7715.0,2173000.0,"3,550",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033420,2022-05-19,2022-05-19,06:48:23,06:54:00,14937.0,2659000.0,"5,617",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033505,2022-05-19,2022-05-19,07:19:25,07:39:01,50642.0,2584000.0,"19,600",179.6,183.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 20,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033601,2022-05-19,2022-05-19,07:40:25,07:43:01,5533.0,2128000.0,"2,600",181.6,183.6,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034409,2022-05-19,2022-05-19,09:23:26,09:27:00,12603.0,3534000.0,"3,567",176.0,178.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035184,2022-05-19,2022-05-19,15:29:27,15:39:00,27960.0,2928000.0,"9,550",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 10,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035468,2022-05-19,2022-05-19,16:16:28,16:19:01,13005.0,5100000.0,"2,550",150.2,155.3,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030736,2022-05-17,2022-05-17,17:34:28,17:41:00,15175.0,2323000.0,"6,533",181.6,183.7,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 7,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033106,2022-05-18,2022-05-18,17:53:28,17:58:00,10917.0,2408000.0,"4,533",167.1,169.8,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033605,2022-05-19,2022-05-19,07:40:25,08:09:01,110640.0,3869000.0,"28,600",163.3,165.5,N,2,N2,descending,Veldhoven-Zuid,Veldhoven,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 29,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034316,2022-05-19,2022-05-19,09:08:27,09:14:01,16012.0,2876000.0,"5,567",175.9,178.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035098,2022-05-19,2022-05-19,15:12:28,15:14:00,3833.0,2500000.0,"1,533",164.4,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035191,2022-05-19,2022-05-19,15:32:27,15:38:00,17592.0,3170000.0,"5,550",156.5,158.7,A,1,A1,descending,Hengelo,Buren,Duitse grens,Hengelo,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033022,2022-05-18,2022-05-18,17:40:28,17:43:00,5320.0,2100000.0,"2,533",162.1,164.2,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033611,2022-05-19,2022-05-19,07:41:26,08:28:01,126273.0,2711000.0,"46,583",164.2,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 47,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033612,2022-05-19,2022-05-19,07:41:26,10:06:00,1380900.0,9552000.0,"144,567",174.4,176.5,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 145,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034231,2022-05-19,2022-05-19,08:54:27,08:57:01,6930.0,2700000.0,"2,567",159.1,161.8,N,2,N2,descending,Eindhoven-Centrum,Eindhoven-Airport,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034530,2022-05-19,2022-05-19,09:59:26,10:01:00,3133.0,2000000.0,"1,567",175.6,177.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034988,2022-05-19,2022-05-19,14:42:27,14:47:00,11907.0,2617000.0,"4,550",164.6,166.8,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 5,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030838,2022-05-17,2022-05-17,17:44:28,17:50:02,14800.0,2659000.0,"5,567",163.3,166.0,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3032483,2022-05-18,2022-05-18,16:35:28,16:47:00,31518.0,2733000.0,"11,533",160.5,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 12,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3032940,2022-05-18,2022-05-18,17:30:28,17:40:02,34925.0,3651000.0,"9,567",158.4,161.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 10,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033882,2022-05-19,2022-05-19,08:13:27,08:27:01,47770.0,3521000.0,"13,567",159.3,161.4,N,2,N2,descending,Eindhoven-Centrum,Eindhoven-Airport,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 14,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034239,2022-05-19,2022-05-19,08:55:27,09:17:01,40843.0,1894000.0,"21,567",163.9,165.7,A,7,A7,descending,Drachten,Drachten-Centrum,Groningen,Heerenveen,rush hour traffic jam (no cause reported),VWM 22,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034535,2022-05-19,2022-05-19,10:01:26,10:03:00,3133.0,2000000.0,"1,567",175.9,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034903,2022-05-19,2022-05-19,14:19:27,14:29:00,34112.0,3572000.0,"9,550",165.6,167.7,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 10,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034996,2022-05-19,2022-05-19,14:47:27,14:50:03,6760.0,2600000.0,"2,600",164.6,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,[000],003,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035579,2022-05-19,2022-05-19,16:28:27,16:30:03,3680.0,2300000.0,"1,600",156.5,158.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3035658,2022-05-19,2022-05-19,16:37:28,16:45:02,19292.0,2550000.0,"7,567",181.6,183.5,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 8,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030301,2022-05-17,2022-05-17,16:51:28,17:13:01,68848.0,3195000.0,"21,550",161.5,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 22,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3030928,2022-05-17,2022-05-17,17:56:28,17:59:00,5258.0,2075000.0,"2,533",167.5,169.6,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3033889,2022-05-19,2022-05-19,08:14:27,08:33:01,77468.0,4172000.0,"18,567",181.6,185.0,A,50,A50,descending,Arnhem-Centrum,Waterberg,Apeldoorn,Arnhem,rush hour traffic jam (no cause reported),VWM 19,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3034065,2022-05-19,2022-05-19,08:34:27,08:39:02,15245.0,3326000.0,"4,583",161.6,164.7,N,2,N2,descending,Veldhoven,Meerhoven-Zuid,Leenderheide,Batadorp,rush hour traffic jam (no cause reported),VWM 5,[000],001,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
