NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3266662,2022-11-10,2022-11-10,07:46:27,08:02:02,45493.0,2919000.0,"15,583",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3269197,2022-11-10,2022-11-10,18:36:26,18:42:01,12488.0,2237000.0,"5,583",162.1,164.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3268077,2022-11-10,2022-11-10,16:25:28,18:16:01,1157928.0,1047400.0,"110,550",155.8,157.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,accident (with cleaning/storage),VWM 2,Accidents,Accident,Accident,Accident,10
3265730,2022-11-09,2022-11-09,17:05:29,17:07:01,3987.0,2600000.0,"1,533",161.2,163.8,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3266831,2022-11-10,2022-11-10,08:07:27,08:10:03,6800.0,2615000.0,"2,600",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3264608,2022-11-09,2022-11-09,07:58:26,08:15:02,52497.0,3162000.0,"16,600",159.6,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250955,2022-11-01,2022-11-01,16:00:28,16:51:01,195547.0,3868000.0,"50,550",154.6,156.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251793,2022-11-01,2022-11-01,17:31:28,17:36:01,12840.0,2822000.0,"4,550",160.3,163.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251522,2022-11-01,2022-11-01,17:05:28,17:13:01,29292.0,3880000.0,"7,550",160.1,163.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3252209,2022-11-01,2022-11-01,18:24:27,18:26:01,4387.0,2800000.0,"1,567",162.1,164.9,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254690,2022-11-03,2022-11-03,07:53:26,08:09:00,44775.0,2876000.0,"15,567",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250085,2022-11-01,2022-11-01,08:14:26,08:18:01,12900.0,3600000.0,"3,583",159.6,156.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3252255,2022-11-01,2022-11-01,18:32:27,18:34:01,3290.0,2100000.0,"1,567",161.9,164.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250383,2022-11-01,2022-11-01,08:48:27,08:55:03,16108.0,2441000.0,"6,600",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250293,2022-11-01,2022-11-01,08:37:27,08:42:02,12322.0,2688000.0,"4,583",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249738,2022-11-01,2022-11-01,07:43:26,07:45:02,3840.0,2400000.0,"1,600",160.8,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249941,2022-11-01,2022-11-01,08:02:26,08:04:01,3483.0,2200000.0,"1,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251455,2022-11-01,2022-11-01,16:58:29,17:05:02,23788.0,3632000.0,"6,550",158.0,160.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251836,2022-11-01,2022-11-01,17:35:28,17:38:01,5355.0,2100000.0,"2,550",161.3,163.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249761,2022-11-01,2022-11-01,07:46:27,09:29:00,648475.0,6324000.0,"102,550",159.3,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 103,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251849,2022-11-01,2022-11-01,17:37:28,17:50:03,66850.0,5313000.0,"12,583",161.2,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256020,2022-11-03,2022-11-03,16:42:28,17:05:02,67590.0,2995000.0,"22,567",161.6,164.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255947,2022-11-03,2022-11-03,16:36:27,16:42:00,15135.0,2727000.0,"5,550",159.7,162.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254905,2022-11-03,2022-11-03,08:21:27,09:10:03,205753.0,4234000.0,"48,600",159.6,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 49,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250147,2022-11-01,2022-11-01,08:21:27,08:24:03,5200.0,2000000.0,"2,600",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3251693,2022-11-01,2022-11-01,17:21:28,17:23:01,3255.0,2100000.0,"1,550",161.8,163.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255085,2022-11-03,2022-11-03,08:40:27,08:43:01,6013.0,2343000.0,"2,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255131,2022-11-03,2022-11-03,08:46:27,08:52:01,15200.0,2731000.0,"5,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297987,2022-11-29,2022-11-29,08:13:29,08:15:02,5735.0,3700000.0,"1,550",159.5,155.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298006,2022-11-29,2022-11-29,08:16:28,08:24:02,33042.0,4367000.0,"7,567",159.7,155.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300158,2022-11-30,2022-11-30,12:48:29,14:01:00,152285.0,2100000.0,"72,517",157.4,155.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 73,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300529,2022-11-30,2022-11-30,16:36:30,16:38:00,3600.0,2400000.0,"1,500",160.2,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298075,2022-11-29,2022-11-29,08:25:30,08:27:00,3300.0,2200000.0,"1,500",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294212,2022-11-25,2022-11-25,16:21:29,16:54:00,114258.0,3514000.0,"32,517",152.8,155.1,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295498,2022-11-28,2022-11-28,07:23:26,07:48:18,78498.0,3157000.0,"24,867",159.2,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident (len),VWM 2,Accidents,Accident,Accident,Accident,10
3293791,2022-11-25,2022-11-25,15:25:29,15:27:00,4247.0,2800000.0,"1,517",156.5,159.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293812,2022-11-25,2022-11-25,15:28:29,15:44:00,44035.0,2838000.0,"15,517",157.1,160.0,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295952,2022-11-28,2022-11-28,08:15:27,08:20:02,11580.0,2527000.0,"4,583",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294509,2022-11-25,2022-11-25,16:56:30,16:58:00,3300.0,2200000.0,"1,500",160.4,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296169,2022-11-28,2022-11-28,08:45:29,08:53:00,17250.0,2295000.0,"7,517",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295864,2022-11-28,2022-11-28,08:03:28,08:07:00,10000.0,2830000.0,"3,533",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295456,2022-11-28,2022-11-28,07:17:26,07:23:01,15355.0,2750000.0,"5,583",161.7,158.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297735,2022-11-29,2022-11-29,07:45:28,09:04:47,395742.0,4989000.0,"79,317",157.6,155.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident truck (in a pointed file),VWM 36,Accident with Truck(s),Truck Accident,Accident,Accident,10
3297953,2022-11-29,2022-11-29,08:09:29,08:13:01,9967.0,2821000.0,"3,533",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296145,2022-11-28,2022-11-28,08:40:29,08:46:01,16860.0,3047000.0,"5,533",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296266,2022-11-28,2022-11-28,09:02:28,09:04:00,5827.0,3800000.0,"1,533",159.7,155.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297698,2022-11-29,2022-11-29,07:41:27,07:45:02,10313.0,2878000.0,"3,583",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297788,2022-11-29,2022-11-29,07:50:28,07:56:01,17150.0,3090000.0,"5,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296008,2022-11-28,2022-11-28,08:23:28,08:31:01,20798.0,2755000.0,"7,550",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297765,2022-11-29,2022-11-29,07:48:28,07:50:02,3290.0,2100000.0,"1,567",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3287088,2022-11-22,2022-11-22,16:31:28,16:33:01,4185.0,2700000.0,"1,550",160.9,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3288130,2022-11-23,2022-11-23,07:23:24,07:34:00,24153.0,2279000.0,"10,600",157.1,155.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3290929,2022-11-24,2022-11-24,08:20:28,08:22:00,3220.0,2100000.0,"1,533",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3289255,2022-11-23,2022-11-23,16:26:28,16:30:03,9805.0,2736000.0,"3,583",162.1,164.8,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3289580,2022-11-23,2022-11-23,17:02:28,17:04:01,4340.0,2800000.0,"1,550",159.4,162.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3290314,2022-11-24,2022-11-24,05:44:19,06:00:59,39723.0,2383000.0,"16,667",161.6,163.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,accident (with cleaning/storage),VWM 3,Accidents,Accident,Accident,Accident,10
3289011,2022-11-23,2022-11-23,15:58:27,16:02:02,7948.0,2218000.0,"3,583",159.6,161.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3289151,2022-11-23,2022-11-23,16:15:27,16:19:00,8567.0,2413000.0,"3,550",159.8,162.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3289189,2022-11-23,2022-11-23,16:19:28,16:21:01,3720.0,2400000.0,"1,550",160.1,162.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3289881,2022-11-23,2022-11-23,17:35:28,18:34:00,386800.0,6608000.0,"58,533",161.2,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,defective vehicle (s),VWM 2,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,10
3289600,2022-11-23,2022-11-23,17:04:28,17:09:01,11260.0,2475000.0,"4,550",160.0,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3279378,2022-11-17,2022-11-17,08:59:28,09:04:03,10625.0,2318000.0,"4,583",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3280504,2022-11-17,2022-11-17,16:41:36,16:45:02,10323.0,3007000.0,"3,433",160.2,163.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3279180,2022-11-17,2022-11-17,08:34:28,10:19:34,503147.0,4787000.0,"105,100",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,accident (in a pointed file),VWM 15,Accidents,Accident,Accident,Accident,10
3278417,2022-11-17,2022-11-17,07:11:24,09:22:01,1077388.0,8248000.0,"130,617",159.4,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,defective truck (s),VWM 28,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,10
3281869,2022-11-18,2022-11-18,15:28:28,15:31:00,5790.0,2286000.0,"2,533",156.6,158.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3281922,2022-11-18,2022-11-18,15:38:29,15:40:02,4340.0,2800000.0,"1,550",159.7,162.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3278903,2022-11-17,2022-11-17,08:05:27,08:08:04,6803.0,2600000.0,"2,617",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3280723,2022-11-17,2022-11-17,17:03:32,17:13:02,28295.0,2978000.0,"9,500",161.9,164.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3281962,2022-11-18,2022-11-18,15:44:31,15:51:00,15727.0,2426000.0,"6,483",161.0,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3279013,2022-11-17,2022-11-17,08:17:28,08:32:02,45025.0,3091000.0,"14,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3279304,2022-11-17,2022-11-17,08:49:28,08:52:02,5390.0,2100000.0,"2,567",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3282163,2022-11-18,2022-11-18,16:13:28,16:17:01,8183.0,2305000.0,"3,550",160.2,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3282309,2022-11-18,2022-11-18,16:32:29,16:34:02,3720.0,2400000.0,"1,550",155.0,157.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3280607,2022-11-17,2022-11-17,16:51:34,16:55:03,13933.0,4000000.0,"3,483",162.0,166.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3282135,2022-11-18,2022-11-18,16:09:28,16:12:00,7080.0,2795000.0,"2,533",159.7,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
